Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player-additional
90,Brian Cook,C,24,LAL,72,0,15.1,2.4,5.9,0.417,1.1,2.8,0.392,1.4,3.1,0.439,0.509,0.4,0.5,0.757,0.9,2.1,3,0.5,0.3,0.4,0.4,1.9,6.4,cookbr01
91,Omar Cook,PG,23,TOR,5,0,14.8,2,4.8,0.417,0,0.8,0,2,4,0.5,0.417,0.6,1.2,0.5,0.4,1,1.4,4.4,1.2,0.2,1.2,1.2,4.6,cookom01
92,Jamal Crawford,SG,24,NYK,70,67,38.4,6.2,15.7,0.398,2.6,7.3,0.361,3.6,8.4,0.431,0.483,2.6,3.1,0.843,0.5,2.4,2.9,4.3,1.3,0.3,2.1,1.9,17.7,crawfja01
93,Austin Croshere,PF,29,IND,73,22,25,2.6,6.8,0.378,0.6,2.4,0.259,2,4.4,0.443,0.424,3.1,3.5,0.883,1.4,3.7,5.1,1.3,0.7,0.2,1.4,2.1,8.9,croshau01
94,Eddy Curry,C,22,CHI,63,60,28.7,6.2,11.6,0.538,0,0,,6.2,11.6,0.538,0.538,3.6,5,0.72,1.8,3.5,5.4,0.6,0.3,0.9,2.6,3.2,16.1,curryed01
95,Michael Curry,SF,36,IND,18,7,13.8,0.7,1.6,0.448,0,0,,0.7,1.6,0.448,0.448,0.2,0.4,0.5,0.4,1.1,1.5,0.8,0.3,0.2,0.3,2.2,1.7,currymi01
96,Samuel Dalembert,C,23,PHI,72,60,24.8,3.5,6.6,0.524,0,0,,3.5,6.6,0.524,0.524,1.2,2.1,0.601,2.6,4.9,7.5,0.5,0.6,1.7,1.6,3.3,8.2,dalemsa01
97,Erick Dampier,C,29,DAL,59,56,27.3,3.4,6.2,0.55,0,0.1,0,3.4,6.2,0.555,0.55,2.3,3.9,0.605,3.1,5.4,8.5,0.9,0.3,1.4,1.7,3.5,9.2,dampier01
98,Antonio Daniels,PG,29,SEA,75,2,27,3.6,8.3,0.438,0.7,2.2,0.297,3,6.1,0.489,0.478,3.3,4.1,0.816,0.3,2,2.3,4.1,0.7,0,1,1,11.2,daniean01
99,Erik Daniels,SF,22,SAC,21,0,3.4,0.3,0.9,0.333,0,0.1,0.5,0.2,0.8,0.313,0.361,0,0,,0.3,0.5,0.9,0.2,0.1,0,0.3,0.3,0.6,danieer01
100,Marquis Daniels,SG,24,DAL,60,17,23.5,3.7,8.4,0.437,0.1,0.6,0.2,3.6,7.8,0.454,0.443,1.6,2.2,0.737,1.5,2.2,3.6,2.1,1.4,0.2,1.4,2.1,9.1,daniema01
101,Antonio Davis,PF,36,CHI,72,62,25.6,2.7,5.8,0.461,0,0,,2.7,5.8,0.461,0.461,1.6,2.1,0.757,2.1,3.8,5.9,1.1,0.4,0.6,1.3,2,7,davisan01
102,Baron Davis,PG,25,TOT,46,32,34.4,6.3,16.3,0.387,2.6,7.7,0.333,3.8,8.7,0.435,0.465,4,5.3,0.761,0.7,3.1,3.8,7.9,1.8,0.3,2.8,2.7,19.2,davisba01
102,Baron Davis,PG,25,NOH,18,13,32.9,6.2,16.8,0.366,2.4,7.6,0.321,3.7,9.2,0.404,0.439,4.1,5.3,0.771,0.9,2.8,3.7,7.2,1.7,0.2,2.1,2.9,18.9,davisba01
102,Baron Davis,PG,25,GSW,28,19,35.3,6.4,16,0.401,2.6,7.8,0.341,3.8,8.3,0.457,0.483,4,5.3,0.755,0.6,3.3,3.9,8.3,1.8,0.4,3.3,2.6,19.5,davisba01
103,Dale Davis,C,35,TOT,61,28,21.4,1.8,3.8,0.479,0,0,,1.8,3.8,0.479,0.479,1,1.6,0.606,2.5,3.7,6.1,0.8,0.5,1.1,0.7,2.7,4.7,davisda01
103,Dale Davis,C,35,GSW,36,3,16,1.3,3,0.413,0,0,,1.3,3,0.413,0.413,0.6,1.1,0.579,1.7,2.6,4.3,0.6,0.4,0.9,0.6,2.2,3.1,davisda01
103,Dale Davis,C,35,IND,25,25,29.2,2.7,5,0.536,0,0,,2.7,5,0.536,0.536,1.5,2.4,0.623,3.6,5.2,8.9,1,0.8,1.3,0.9,3.3,6.9,davisda01
104,Josh Davis,PF,24,PHI,42,5,7.8,1,2.6,0.378,0.5,1.3,0.358,0.5,1.4,0.397,0.464,0.3,0.4,0.824,0.7,1.2,1.9,0.3,0.2,0.1,0.4,1.1,2.8,davisjo02
105,Ricky Davis,SG,25,BOS,82,11,32.9,5.9,12.7,0.462,0.7,2.2,0.339,5.1,10.5,0.488,0.491,3.5,4.3,0.815,0.8,2.2,3,3,1.1,0.3,2.5,2.1,16,davisri01
106,Andrew DeClercq,C,31,ORL,8,0,6.1,0.5,1.1,0.444,0,0,,0.5,1.1,0.444,0.444,0.1,0.4,0.333,0.9,0.4,1.3,0,0.3,0,0.1,1.8,1.1,declean01
107,Carlos Delfino,SG,22,DET,30,4,15.3,1.4,3.9,0.359,0.3,1.2,0.257,1.1,2.7,0.402,0.397,0.8,1.3,0.575,0.4,1.4,1.8,1.3,0.7,0.2,0.8,1.5,3.9,delfica01
108,Tony Delk,SG,31,ATL,56,1,23.9,4.4,10.6,0.416,1.3,3.6,0.356,3.1,6.9,0.447,0.477,1.8,2.4,0.757,0.5,1.8,2.3,1.9,0.8,0.1,1,2.2,11.9,delkto01
109,Luol Deng,SF,19,CHI,61,45,27.3,4.6,10.6,0.434,0.5,1.9,0.265,4.1,8.7,0.472,0.458,2,2.7,0.741,1.5,3.8,5.3,2.2,0.8,0.4,1.9,1.6,11.7,denglu01
110,Boris Diaw,SG,22,ATL,66,25,18.2,1.9,4.5,0.422,0.1,0.8,0.18,1.7,3.7,0.471,0.437,0.9,1.2,0.74,0.8,1.8,2.6,2.3,0.6,0.3,1.3,1.9,4.8,diawbo01
111,Dan Dickau,PG,26,TOT,71,46,29.4,4.3,10.6,0.405,1.2,3.5,0.347,3.1,7.2,0.432,0.461,2.7,3.2,0.833,0.5,2.1,2.5,4.9,1.1,0.1,2,2.8,12.5,dickada01
111,Dan Dickau,PG,26,DAL,4,0,4,0.3,2,0.125,0.3,0.8,0.333,0,1.3,0,0.188,0.5,0.8,0.667,0,0.3,0.3,0.3,0,0,0.3,0.3,1.3,dickada01
111,Dan Dickau,PG,26,NOH,67,46,31,4.6,11.2,0.408,1.3,3.6,0.347,3.3,7.6,0.437,0.464,2.8,3.4,0.836,0.5,2.2,2.7,5.2,1.1,0.1,2.1,3,13.2,dickada01
112,Kaniel Dickens,SF,26,NJN,11,0,5.5,0.4,1.3,0.286,0.3,0.8,0.333,0.1,0.5,0.2,0.393,0.2,0.2,1,0.3,0.5,0.8,0.1,0.2,0.1,0.2,0.5,1.2,dickeka01
113,DeSagana Diop,C,23,CLE,39,0,7.8,0.5,1.8,0.29,0,0.1,0,0.5,1.7,0.299,0.29,0,0.1,0,0.8,1,1.8,0.4,0.2,0.7,0.3,1.4,1,diopde01
114,Vlade Divac*,C,36,LAL,15,0,8.7,0.9,2.1,0.419,0,0,,0.9,2.1,0.419,0.419,0.5,0.8,0.667,1.2,0.9,2.1,1.3,0.3,0.1,0.9,1.7,2.3,divacvl01
115,Juan Dixon,SG,26,WAS,63,4,16.7,3,7.1,0.416,0.8,2.3,0.327,2.2,4.8,0.46,0.47,1.4,1.5,0.897,0.5,1.4,1.9,1.8,0.7,0.1,1.1,1.6,8,dixonju01
116,Michael Doleac,C,27,MIA,80,8,14.7,1.9,4.1,0.447,0,0,0,1.9,4.1,0.45,0.447,0.3,0.5,0.61,0.9,2.3,3.2,0.6,0.3,0.3,0.5,2,4,doleami01
117,Keyon Dooling,PG,24,MIA,74,0,16,1.9,4.7,0.403,0.3,1,0.253,1.6,3.6,0.444,0.43,1.1,1.5,0.78,0.1,1.1,1.2,1.8,0.5,0.1,0.9,1.6,5.2,doolike01
118,Predrag Drobnjak,C,29,ATL,71,1,20.2,3.4,7.6,0.438,0.4,1,0.352,3,6.6,0.451,0.461,1.4,1.7,0.8,1,2.3,3.4,0.7,0.6,0.3,1.1,1.9,8.4,drobnpr01
119,Chris Duhon,PG,22,CHI,82,73,26.5,2.1,6,0.352,1.1,3.2,0.355,1,2.7,0.35,0.449,0.6,0.8,0.731,0.3,2.3,2.6,4.9,1,0,1.5,2.5,5.9,duhonch01
120,Tim Duncan*,PF,28,SAS,66,66,33.4,7.8,15.8,0.496,0,0.1,0.333,7.8,15.7,0.498,0.498,4.6,6.9,0.67,3.1,8,11.1,2.7,0.7,2.6,1.9,2.2,20.3,duncati01
121,Mike Dunleavy,SF,24,GSW,79,79,32.5,5.2,11.5,0.451,1.4,3.5,0.388,3.8,8,0.479,0.51,1.7,2.2,0.779,1.2,4.3,5.5,2.6,1,0.3,1.7,2.5,13.4,dunlemi02
122,Ronald Dupree,SF,24,DET,47,0,10,1.3,2.7,0.48,0,0,0.5,1.3,2.7,0.48,0.484,0.6,1,0.617,0.7,1.3,2,0.5,0.1,0.2,0.5,1.3,3.2,duprero01
123,Ndudi Ebi,SG,20,MIN,2,0,27,5.5,10.5,0.524,0,0.5,0,5.5,10,0.55,0.524,2.5,4.5,0.556,3,5,8,0.5,0.5,0.5,1.5,3.5,13.5,ebind01
124,Corsley Edwards,C,25,NOH,10,0,11,1,3.1,0.323,0,0,,1,3.1,0.323,0.323,0.7,1.2,0.583,1.2,1.3,2.5,0.3,0.3,0.4,0.2,1.9,2.7,edwarco01
125,John Edwards,C,23,IND,25,1,5.6,0.4,1.2,0.367,0,0,,0.4,1.2,0.367,0.367,0.3,0.6,0.5,0.3,0.4,0.8,0.1,0.1,0.2,0.3,0.5,1.2,edwarjo01
126,Howard Eisley,PG,32,UTA,74,1,19.3,2.2,5.5,0.398,0.4,1.4,0.262,1.8,4.1,0.444,0.431,0.9,1.1,0.795,0.2,1,1.2,3.4,0.6,0.1,1.5,2.1,5.6,eisleho01
127,Obinna Ekezie,C,29,ATL,42,31,17.4,1.9,4.3,0.434,0,0,0,1.9,4.3,0.436,0.434,1.7,2.2,0.774,1.6,2.6,4.3,0.3,0.5,0.3,1.1,3.1,5.5,ekeziob01
128,Francisco Elson,C,28,DEN,67,11,14,1.5,3.2,0.468,0,0,0.333,1.5,3.2,0.469,0.47,0.7,1.2,0.57,0.9,2.1,3,0.5,0.5,0.6,0.6,1.9,3.7,elsonfr01
129,Melvin Ely,PF,26,CHA,79,17,20.9,2.9,6.7,0.432,0,0,,2.9,6.7,0.432,0.432,1.5,2.7,0.575,1.8,2.3,4.1,1,0.4,0.9,1.5,2.5,7.3,elyme01
130,Andre Emmett,SG,22,MEM,8,0,3.5,0.3,0.8,0.333,0,0,,0.3,0.8,0.333,0.333,0.4,0.6,0.6,0,0.3,0.3,0,0,0,0.1,0.5,0.9,emmetan01
131,Maurice Evans,SG,26,SAC,65,11,19,2.5,5.7,0.442,0.4,1.3,0.329,2.1,4.5,0.474,0.479,0.9,1.2,0.756,1.4,1.7,3.1,0.7,0.6,0.1,0.5,1.6,6.4,evansma01
132,Reggie Evans,PF,24,SEA,79,79,23.8,1.7,3.5,0.476,0,0,0,1.7,3.5,0.48,0.476,1.6,3,0.534,3.2,6.1,9.3,0.7,0.7,0.2,1.3,2.6,4.9,evansre01
133,Michael Finley,SG,31,DAL,64,64,36.8,6,14.2,0.427,1.8,4.5,0.407,4.2,9.7,0.436,0.491,1.8,2.1,0.831,0.7,3.4,4.1,2.6,0.8,0.3,0.9,1.9,15.7,finlemi01
134,Derek Fisher,PG,30,GSW,74,32,30,4,10.2,0.393,1.5,3.9,0.371,2.6,6.3,0.407,0.465,2.4,2.7,0.862,0.5,2.4,2.9,4.1,1,0.1,1.7,2.4,11.9,fishede01
135,Marcus Fizer,PF,26,MIL,54,0,16.7,2.5,5.4,0.455,0,0.1,0,2.5,5.3,0.465,0.455,1.3,1.9,0.68,0.5,2.7,3.2,1.2,0.5,0.2,1.2,1.8,6.2,fizerma01
136,Luis Flores,PG,23,TOT,16,0,4.8,0.9,1.8,0.483,0.3,0.6,0.5,0.6,1.2,0.474,0.569,0.1,0.1,1,0.1,0.1,0.2,0.7,0.1,0,0.7,0.6,2.2,florelu01
136,Luis Flores,PG,23,GSW,15,0,4.9,0.9,1.8,0.481,0.3,0.6,0.444,0.6,1.2,0.5,0.556,0.1,0.1,1,0,0.1,0.1,0.7,0.1,0,0.7,0.6,2.1,florelu01
136,Luis Flores,PG,23,DEN,1,0,4,1,2,0.5,1,1,1,0,1,0,0.75,0,0,,1,0,1,0,0,0,0,0,3,florelu01
137,Danny Fortson,C,28,SEA,62,0,16.9,1.9,3.6,0.522,0,0,,1.9,3.6,0.522,0.522,3.7,4.2,0.88,2.5,3.1,5.6,0.1,0.2,0.1,1.5,4.3,7.5,fortsda01
138,Jeff Foster,C,28,IND,61,43,26.1,2.8,5.3,0.519,0,0.1,0,2.8,5.2,0.527,0.519,1.5,2.3,0.634,3.4,5.7,9,0.7,0.8,0.2,0.9,3,7,fosteje01
139,Tremaine Fowlkes,SF,28,IND,8,0,7,1.1,2.1,0.529,0.1,0.4,0.333,1,1.8,0.571,0.559,0,0.3,0,0.4,0.6,1,0,0.3,0,0.6,0.9,2.4,fowlktr01
140,Adonal Foyle,C,29,GSW,78,50,21.8,2,4,0.502,0,0,,2,4,0.502,0.502,0.5,0.9,0.556,2.1,3.4,5.5,0.7,0.3,2,0.7,2.6,4.5,foylead01
141,Richie Frahm,SG,27,POR,43,0,11.6,1.3,3.3,0.4,0.7,1.9,0.388,0.6,1.4,0.417,0.511,0.5,0.6,0.84,0.4,1,1.4,0.7,0.3,0.1,0.3,0.8,3.8,frahmri01
142,Steve Francis,PG,27,ORL,78,78,38.2,7.2,17.1,0.423,0.5,1.6,0.299,6.7,15.4,0.436,0.438,6.4,7.8,0.823,1.6,4.2,5.8,7,1.4,0.4,4.1,3.5,21.3,francst01
143,Matt Freije,PF,23,NOH,23,11,19.2,1.6,5.5,0.291,0.6,2.3,0.259,1,3.2,0.315,0.346,0.2,0.3,0.625,0.7,2,2.7,0.9,0.6,0.1,0.7,1.7,4,freijma01
144,Lawrence Funderburke,PF,34,CHI,2,0,10.5,1.5,3,0.5,0,0,,1.5,3,0.5,0.5,1.5,2.5,0.6,0.5,1,1.5,0,0,0,0,1,4.5,fundela01
145,Dan Gadzuric,C,26,MIL,81,81,22,3,5.6,0.539,0,0,,3,5.6,0.539,0.539,1.3,2.5,0.538,3.2,5.1,8.3,0.4,0.6,1.3,1,2.8,7.3,gadzuda01
146,Reece Gaines,PG,24,TOT,21,0,8.9,0.8,2.4,0.34,0.2,0.7,0.286,0.6,1.7,0.361,0.38,0.1,0.2,0.75,0,0.6,0.7,0.3,0.2,0,0.3,0.8,2,gainere01
146,Reece Gaines,PG,24,HOU,10,0,10.8,1,2.7,0.37,0.3,1.2,0.25,0.7,1.5,0.467,0.426,0.3,0.4,0.75,0,1.1,1.1,0.3,0.3,0,0.4,1.2,2.6,gainere01
146,Reece Gaines,PG,24,MIL,11,0,7.2,0.6,2.1,0.304,0.1,0.2,0.5,0.5,1.9,0.286,0.326,0,0,,0.1,0.2,0.3,0.4,0.2,0.1,0.3,0.5,1.4,gainere01
147,Alex Garcia,SG,24,NOH,8,3,18.3,2.3,6.5,0.346,0.6,2.3,0.278,1.6,4.3,0.382,0.394,0.4,0.5,0.75,0.9,1,1.9,2.3,0.5,0.1,1,1.9,5.5,garcial01
148,Kevin Garnett*,PF,28,MIN,82,82,38.1,8.3,16.6,0.502,0.1,0.3,0.24,8.3,16.3,0.507,0.504,5.4,6.7,0.811,3,10.5,13.5,5.7,1.5,1.4,2.7,2.5,22.2,garneke01
149,Pat Garrity,PF,28,ORL,71,0,13.5,1.7,4.3,0.402,0.7,2.1,0.333,1,2.2,0.465,0.482,0.4,0.5,0.879,0.3,1.5,1.7,0.4,0.3,0.1,0.4,1.5,4.6,garripa01
150,Pau Gasol*,PF,24,MEM,56,53,32,6.4,12.4,0.514,0,0.1,0.167,6.4,12.3,0.517,0.514,5,6.6,0.768,2.3,5,7.3,2.4,0.7,1.7,2.4,2.6,17.8,gasolpa01
151,Devean George,SF,27,LAL,15,3,20.4,2.5,6.9,0.356,1.4,3.9,0.362,1.1,3.1,0.348,0.457,1,1.3,0.75,0.9,2.7,3.5,0.9,0.5,0.1,0.8,2.1,7.3,georgde01
152,Eddie Gill,PG,26,IND,73,3,14,1.1,3.3,0.335,0.5,1.6,0.308,0.6,1.7,0.36,0.409,1,1.1,0.877,0.2,1.3,1.5,1.1,0.8,0.1,0.8,1.4,3.7,gilled01
153,Kendall Gill,SG,36,MIL,14,0,20.3,2.3,5.7,0.4,0.2,0.6,0.333,2.1,5.1,0.408,0.419,1.3,1.4,0.9,0.8,1.9,2.6,1.9,1,0.3,0.6,2.6,6.1,gillke01
154,Manu Ginóbili*,SG,27,SAS,74,74,29.6,5,10.5,0.471,1.3,3.5,0.376,3.6,7.1,0.517,0.533,4.8,6,0.803,1,3.4,4.4,3.9,1.6,0.4,2.3,2.6,16,ginobma01
155,Gordan Giriček,SG,27,UTA,81,44,20.5,3.5,7.8,0.448,0.5,1.3,0.362,3,6.5,0.465,0.478,1.4,1.7,0.81,0.3,1.9,2.2,1.7,0.6,0.1,1.1,1.9,8.8,giricgo01
156,Dion Glover,SG,26,SAS,7,0,9.7,1.1,3.1,0.364,0.1,1.1,0.125,1,2,0.5,0.386,1.1,1.4,0.8,0.4,1.1,1.6,0.6,0.4,0.4,0.3,1.3,3.6,glovedi01
157,Anthony Goldwire,PG,33,TOT,33,2,16.3,1.7,4.1,0.419,1,2.4,0.4,0.8,1.7,0.446,0.537,0.8,0.9,0.839,0.3,1.5,1.8,2.4,0.5,0,0.5,1,5.2,goldwan01
157,Anthony Goldwire,PG,33,DET,9,0,6.1,0.4,1.7,0.267,0.3,1,0.333,0.1,0.7,0.167,0.367,0.8,0.9,0.875,0.1,0.8,0.9,0,0,0,0.1,0.6,2,goldwan01
157,Anthony Goldwire,PG,33,MIL,24,2,20.1,2.2,5,0.438,1.2,3,0.408,1,2.1,0.48,0.558,0.8,1,0.826,0.4,1.8,2.1,3.3,0.6,0,0.6,1.1,6.4,goldwan01
158,Drew Gooden,PF,23,CLE,82,80,30.8,5.7,11.5,0.492,0.1,0.3,0.179,5.6,11.2,0.502,0.495,3.1,3.8,0.81,2.5,6.7,9.2,1.6,0.9,0.9,1.6,2.8,14.4,goodedr01
159,Ben Gordon,SG,21,CHI,82,3,24.4,5.3,12.9,0.411,1.6,4,0.405,3.7,8.8,0.414,0.474,2.8,3.3,0.863,0.7,2,2.6,2,0.6,0.1,2.3,2.7,15.1,gordobe01
160,Brian Grant,C,32,LAL,69,8,16.5,1.5,3,0.493,0,0,,1.5,3,0.493,0.493,0.8,1.1,0.722,1.5,2.3,3.7,0.5,0.3,0.3,0.6,2.5,3.8,grantbr01
161,Willie Green,SG,23,PHI,57,21,18.7,2.7,7.4,0.366,0.5,1.8,0.286,2.2,5.6,0.393,0.402,1.7,2.2,0.776,0.4,1.9,2.3,1.8,0.6,0.1,1.3,2.1,7.7,greenwi01
162,Adrian Griffin,SF,30,CHI,69,1,9.7,0.8,2.3,0.36,0,0.1,0.222,0.8,2.2,0.368,0.366,0.5,0.6,0.75,0.8,1.4,2.1,0.8,0.6,0.1,0.4,1.1,2.2,griffad01
163,Eddie Griffin,PF,22,MIN,70,0,21.3,2.9,7.5,0.387,1,2.9,0.328,1.9,4.5,0.425,0.451,0.8,1.1,0.718,1.8,4.6,6.5,0.8,0.3,1.7,0.8,1.7,7.5,griffed01
164,Tom Gugliotta,PF,35,TOT,47,9,20.6,2.1,5.1,0.411,0.2,0.6,0.308,1.9,4.6,0.423,0.427,0.7,0.9,0.767,1.2,2.9,4.1,1.4,0.9,0.4,1.2,2.2,5.1,guglito01
164,Tom Gugliotta,PF,35,BOS,20,0,10.9,0.6,1.9,0.297,0,0,,0.6,1.9,0.297,0.297,0.2,0.3,0.667,0.8,1.4,2.2,0.6,0.5,0.2,0.5,1.2,1.3,guglito01
164,Tom Gugliotta,PF,35,ATL,27,9,27.7,3.3,7.6,0.431,0.3,1,0.308,3,6.6,0.449,0.451,1.1,1.4,0.784,1.5,4,5.5,2.1,1.2,0.5,1.8,3,7.9,guglito01
165,Marcus Haislip,PF,24,IND,9,0,11.8,1.4,4.2,0.342,0,0.1,0,1.4,4.1,0.351,0.342,0.7,1.2,0.545,0.6,1.1,1.7,0.3,0.2,0.2,0.7,1.7,3.6,haislma01
166,Darvin Ham,SF,31,DET,47,0,5.9,0.4,0.8,0.459,0,0,,0.4,0.8,0.459,0.459,0.3,0.7,0.387,0.4,0.3,0.7,0.1,0.1,0.1,0.2,0.8,1,hamda01
167,Richard Hamilton,SG,26,DET,76,76,38.5,6.7,15.3,0.44,0.5,1.6,0.305,6.2,13.7,0.455,0.455,4.8,5.6,0.858,1,2.9,3.9,4.9,1,0.2,2.9,3.1,18.7,hamilri01
168,Zendon Hamilton,C,29,MIL,16,0,9.9,0.7,2,0.344,0,0,,0.7,2,0.344,0.344,1.8,3,0.604,1.1,1.5,2.6,0.4,0.3,0.1,0.8,1.6,3.2,hamilze01
169,Ben Handlogten,C,31,UTA,21,5,14.1,2,4,0.518,0,0,0,2,3.9,0.524,0.518,0.4,0.8,0.529,1.1,2,3.1,0.6,0.3,0.2,0.9,2.6,4.5,handlbe01
170,Anfernee Hardaway,SF,33,NYK,37,0,24.2,3,7,0.423,0.4,1.4,0.3,2.6,5.7,0.452,0.452,0.9,1.2,0.739,0.5,1.9,2.4,2,0.8,0.1,1.4,2.1,7.3,hardaan01
171,Matt Harpring,SF,28,UTA,78,55,33.1,5.4,11,0.489,0.1,0.6,0.209,5.2,10.4,0.504,0.494,3.1,4,0.778,2.5,3.6,6.2,1.8,0.9,0.2,1.7,3.2,14,harprma01
172,Al Harrington,SF,24,ATL,66,66,38.6,6.9,14.9,0.459,0.2,1.1,0.216,6.6,13.8,0.479,0.468,3.6,5.3,0.672,2.2,4.8,7,3.2,1.3,0.2,3.1,3.8,17.5,harrial01
173,Junior Harrington,SG,24,NOH,29,7,19,2.2,6.1,0.36,0.2,0.7,0.316,2,5.5,0.365,0.376,1,1.2,0.829,0.4,1.7,2.2,2.1,0.9,0.2,1.4,2.5,5.6,harriju01
174,Othella Harrington,PF,31,CHI,70,28,18.2,3.1,6.1,0.512,0,0,,3.1,6.1,0.512,0.512,1.8,2.5,0.718,1.5,2.7,4.2,0.8,0.3,0.3,1.2,2.7,8,harriot01
175,Devin Harris,PG,21,DAL,76,19,15.4,2.1,4.8,0.429,0.6,1.7,0.336,1.5,3.1,0.481,0.489,1,1.4,0.757,0.4,1,1.3,2.2,1,0.3,1.1,1.8,5.7,harride01
176,Lucious Harris,SG,34,CLE,73,4,15.5,1.6,4.1,0.395,0.3,0.9,0.323,1.3,3.2,0.415,0.43,0.8,0.9,0.812,0.5,1.1,1.7,0.7,0.4,0.1,0.4,0.9,4.3,harrilu01
177,David Harrison,C,22,IND,43,14,17.7,2.5,4.3,0.576,0,0,,2.5,4.3,0.576,0.576,1.2,2.1,0.571,1.1,2,3.1,0.3,0.4,1.3,1.2,3.1,6.1,harrida01
178,Jason Hart,PG,26,CHA,74,27,25.5,3.5,7.7,0.449,0.5,1.3,0.368,3,6.5,0.464,0.479,2.1,2.7,0.785,0.2,2.5,2.7,5,1.3,0.2,1.4,2.3,9.5,hartja01
179,Donnell Harvey,PF,24,NJN,3,0,5.3,0.7,0.7,1,0,0,,0.7,0.7,1,1,1.3,1.3,1,0.7,1.7,2.3,0.3,0.3,0.3,0.3,0.7,2.7,harvedo01
180,Udonis Haslem,PF,24,MIA,80,80,33.4,4.3,8,0.54,0,0.1,0,4.3,8,0.543,0.54,2.2,2.8,0.791,3,6.1,9.1,1.4,0.8,0.5,1.4,3.3,10.9,hasleud01
181,Trenton Hassell,SG,25,MIN,82,51,25.2,2.7,5.8,0.474,0,0.1,0.091,2.7,5.7,0.483,0.475,1.1,1.4,0.789,1,1.7,2.7,1.6,0.4,0.4,0.8,2.4,6.6,hassetr01
182,Jarvis Hayes,SF,23,WAS,54,22,28.9,3.8,9.8,0.389,0.8,2.3,0.341,3,7.5,0.403,0.428,1.8,2.2,0.839,0.8,3.4,4.2,1.7,0.9,0.2,1.1,2,10.2,hayesja01
183,Brendan Haywood,C,25,WAS,68,68,27.4,3.5,6.3,0.56,0,0,,3.5,6.3,0.56,0.56,2.3,3.8,0.609,3,3.9,6.8,0.8,0.8,1.7,1.4,3.2,9.4,haywobr01
184,Alan Henderson,PF,32,DAL,78,10,15.4,1.5,2.8,0.527,0,0,0,1.5,2.8,0.532,0.527,0.5,1,0.539,2.1,2.4,4.5,0.3,0.4,0.5,0.6,1.9,3.5,hendeal01
185,Nenê,C,22,DEN,55,18,23.9,3.5,7,0.503,0,0,0,3.5,7,0.505,0.503,2.5,3.9,0.66,1.9,4,5.9,1.5,0.9,0.9,1.7,3,9.6,hilarne01
186,Grant Hill*,SF,32,ORL,67,67,34.9,7.7,15.1,0.509,0,0.2,0.231,7.7,15,0.513,0.511,4.2,5.1,0.821,1.1,3.6,4.7,3.3,1.4,0.4,2.4,2.1,19.7,hillgr01
187,Kirk Hinrich,PG,24,CHI,77,77,36.4,5.8,14.6,0.397,1.9,5.3,0.355,3.9,9.3,0.42,0.461,2.2,2.8,0.792,0.4,3.5,3.9,6.4,1.6,0.3,2.3,3.2,15.7,hinriki01
188,Fred Hoiberg,SG,32,MIN,76,0,16.7,1.8,3.7,0.489,0.9,1.9,0.483,0.9,1.8,0.496,0.613,1.2,1.3,0.873,0.4,2,2.4,1.1,0.7,0.2,0.3,1.4,5.8,hoibefr01
189,Robert Horry,PF,34,SAS,75,16,18.6,2.1,5,0.419,0.7,1.8,0.37,1.4,3.2,0.447,0.487,1.1,1.5,0.789,1.2,2.4,3.6,1.1,0.9,0.8,0.9,1.8,6,horryro01
190,Eddie House,PG-SG,26,TOT,68,7,13.1,2.4,5.4,0.451,0.6,1.4,0.454,1.8,4,0.45,0.511,0.3,0.4,0.852,0.2,1,1.2,1.4,0.6,0.1,0.5,1,5.8,houseed01
190,Eddie House,SG,26,CHA,13,5,23.1,4.7,10.4,0.452,0.9,2.2,0.414,3.8,8.2,0.462,0.496,0.8,1,0.769,0.2,1.3,1.5,1.8,1.8,0.2,1,1.8,11.1,houseed01
190,Eddie House,SG,26,MIL,5,0,8.2,1.2,3.4,0.353,0.8,1.2,0.667,0.4,2.2,0.182,0.471,0,0,,0,0.6,0.6,1,0.4,0,0,0.6,3.2,houseed01
190,Eddie House,PG,26,SAC,50,2,11,2,4.3,0.458,0.6,1.2,0.452,1.4,3,0.461,0.523,0.3,0.3,0.929,0.3,0.9,1.2,1.3,0.4,0.1,0.4,0.8,4.7,houseed01
191,Allan Houston,SG,33,NYK,20,11,26.6,4.3,10.3,0.415,1.6,4,0.388,2.7,6.3,0.432,0.49,1.8,2.2,0.837,0.2,1,1.2,2.1,0.4,0.1,1.1,2,11.9,houstal01
192,Dwight Howard,PF,19,ORL,82,82,32.6,4.3,8.3,0.52,0,0,0,4.3,8.2,0.521,0.52,3.4,5,0.671,3.5,6.5,10,0.9,0.9,1.7,2,2.8,12,howardw01
193,Josh Howard,SF,24,DAL,76,76,32.2,5,10.4,0.475,0.4,1.5,0.296,4.5,8.9,0.506,0.497,2.2,3.1,0.733,2.2,4.1,6.4,1.4,1.5,0.6,1.6,2.8,12.6,howarjo01
194,Juwan Howard,PF,31,HOU,61,47,26.6,4,8.9,0.451,0,0,0,4,8.9,0.452,0.451,1.6,1.9,0.843,2.1,3.6,5.7,1.5,0.5,0.1,1.3,2.3,9.6,howarju01
