Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player-additional
181,Blake Griffin,PF,24,LAC,80,80,35.8,9,17,0.528,0.2,0.6,0.273,8.8,16.4,0.537,0.533,6,8.4,0.715,2.4,7.1,9.5,3.9,1.2,0.6,2.8,3.3,24.1,griffbl01
182,Jorge Gutiérrez,PG,25,BRK,15,2,16.3,1.7,3.6,0.463,0.2,0.8,0.25,1.5,2.8,0.524,0.491,0.6,0.8,0.75,0.2,1.3,1.5,2,0.7,0.1,0.9,2.5,4.1,gutiejo01
183,Jordan Hamilton,SF,23,TOT,60,12,17,2.5,6.3,0.391,1.2,3.3,0.354,1.3,3,0.433,0.484,0.7,0.9,0.784,0.5,2.7,3.2,0.9,0.7,0.3,0.8,1.1,6.7,hamiljo02
183,Jordan Hamilton,SF,23,DEN,39,11,17.2,2.5,6.5,0.39,1.2,3.3,0.349,1.4,3.2,0.432,0.478,0.6,0.8,0.742,0.6,2.8,3.4,0.9,0.8,0.3,0.7,0.8,6.8,hamiljo02
183,Jordan Hamilton,SF,23,HOU,21,1,16.6,2.3,5.8,0.393,1.2,3.3,0.362,1.1,2.5,0.434,0.496,0.8,1,0.85,0.4,2.5,2.9,0.9,0.6,0.3,0.9,1.7,6.6,hamiljo02
184,Justin Hamilton,C,23,TOT,8,0,9,1.1,2.5,0.45,0.4,1.1,0.333,0.8,1.4,0.545,0.525,0.6,0.6,1,0.5,0.4,0.9,0,0.6,0,0.5,1,3.3,hamilju01
184,Justin Hamilton,C,23,CHA,1,0,4,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,1,0,1,0,0,hamilju01
184,Justin Hamilton,C,23,MIA,7,0,9.7,1.3,2.9,0.45,0.4,1.3,0.333,0.9,1.6,0.545,0.525,0.7,0.7,1,0.6,0.4,1,0,0.6,0,0.4,1.1,3.7,hamilju01
185,Tyler Hansbrough,PF,28,TOR,64,4,15.3,1.5,3.1,0.474,0,0,0,1.5,3,0.479,0.474,2,2.9,0.681,1.9,2.6,4.5,0.3,0.4,0.3,0.7,2.1,4.9,hansbty01
186,Tim Hardaway Jr.,SG,21,NYK,81,1,23.1,3.6,8.5,0.428,1.6,4.4,0.363,2,4.1,0.498,0.523,1.3,1.6,0.828,0.2,1.3,1.5,0.8,0.5,0.1,0.6,1.8,10.2,hardati02
187,James Harden,SG,24,HOU,73,73,38,7.5,16.5,0.456,2.4,6.6,0.366,5.1,9.9,0.515,0.529,7.9,9.1,0.866,0.8,3.9,4.7,6.1,1.6,0.4,3.6,2.4,25.4,hardeja01
188,Maurice Harkless,SF,20,ORL,80,41,24.4,2.8,6,0.464,0.7,1.9,0.383,2.1,4.1,0.502,0.525,1.1,1.8,0.594,0.9,2.4,3.3,1,1.2,0.6,1.1,1.8,7.4,harklma01
189,Josh Harrellson,C,24,DET,32,0,9.9,1.2,2.6,0.463,0.4,1,0.387,0.8,1.6,0.51,0.537,0.2,0.2,0.714,0.9,1.4,2.4,0.5,0.2,0.5,0.3,1.4,2.9,harrejo01
190,Al Harrington,PF,33,WAS,34,0,15,2.4,6.1,0.396,1,2.9,0.34,1.4,3.1,0.449,0.478,0.8,1,0.771,0.4,1.9,2.4,0.8,0.4,0,1,2.1,6.6,harrial01
191,Devin Harris,PG,30,DAL,40,0,20.5,2.4,6.4,0.378,0.8,2.5,0.307,1.6,3.8,0.425,0.439,2.3,2.9,0.8,0.2,1.9,2.1,4.5,0.7,0.1,1.5,1.8,7.9,harride01
192,Elias Harris,SF,24,LAL,2,0,5.5,0,0.5,0,0,0,,0,0.5,0,0,0,0,,0.5,0,0.5,0.5,0.5,0,0,0,0,harriel01
193,Manny Harris,SG,24,LAL,9,0,20,3.1,7.8,0.4,0.8,2.2,0.35,2.3,5.6,0.42,0.45,1.1,1.3,0.833,0.8,3,3.8,1.2,0.4,0.1,1,1.1,8.1,harrima01
194,Mike Harris,PF,30,UTA,20,0,11.3,1.5,3.1,0.475,0,0.1,0,1.5,3,0.492,0.475,1.3,1.4,0.963,0.8,0.9,1.7,0.3,0.8,0.4,0.6,1.8,4.2,harrimi01
195,Tobias Harris,PF,21,ORL,61,36,30.3,5.4,11.7,0.464,0.5,2.1,0.254,4.9,9.7,0.508,0.486,3.2,4,0.807,1.4,5.5,7,1.3,0.7,0.4,1.3,2.3,14.6,harrito02
196,Udonis Haslem,PF,33,MIA,46,18,14.2,1.6,3.2,0.507,0,0,,1.6,3.2,0.507,0.507,0.5,1,0.568,0.9,2.9,3.8,0.3,0.2,0.3,0.5,1.7,3.8,hasleud01
197,Spencer Hawes,C,25,TOT,80,78,30.9,5,11,0.456,1.6,3.9,0.416,3.4,7.2,0.478,0.529,1.5,1.9,0.783,1.6,6.6,8.3,3,0.6,1.2,2.2,3,13.2,hawessp01
197,Spencer Hawes,C,25,PHI,53,53,31.4,5,11.1,0.451,1.5,3.8,0.399,3.5,7.2,0.478,0.52,1.5,1.9,0.782,1.7,6.9,8.5,3.3,0.6,1.3,2.2,2.9,13,hawessp01
197,Spencer Hawes,C,25,CLE,27,25,29.8,5.1,11,0.468,1.7,3.9,0.448,3.4,7.1,0.479,0.547,1.5,1.9,0.784,1.6,6.1,7.7,2.4,0.5,1,2,3.1,13.5,hawessp01
198,Chuck Hayes,C,30,TOT,61,1,12.4,0.9,2.1,0.431,0,0,0,0.9,2.1,0.434,0.431,0.3,0.4,0.8,1.1,2.3,3.4,0.6,0.6,0.2,0.5,1.6,2.2,hayesch01
198,Chuck Hayes,C,30,SAC,16,1,11.2,0.9,2,0.438,0,0,,0.9,2,0.438,0.438,0.3,0.4,0.714,1.3,1.7,2.9,0.4,0.7,0.1,0.4,1.1,2.1,hayesch01
198,Chuck Hayes,C,30,TOR,45,0,12.8,0.9,2.2,0.429,0,0,0,0.9,2.2,0.433,0.429,0.3,0.4,0.833,1.1,2.5,3.6,0.6,0.5,0.2,0.6,1.7,2.2,hayesch01
199,Gordon Hayward,SF,23,UTA,77,77,36.4,5.5,13.4,0.413,1.1,3.6,0.304,4.4,9.8,0.453,0.454,4,4.9,0.816,0.8,4.3,5.1,5.2,1.4,0.5,2.8,2,16.2,haywago01
200,Gerald Henderson,SG,26,CHA,77,77,32,5.2,12.1,0.433,0.5,1.5,0.348,4.7,10.6,0.445,0.455,3.1,4,0.761,0.4,3.6,4,2.6,0.7,0.4,1.5,2.1,14,hendege02
201,Xavier Henry,SF,22,LAL,43,5,21.1,3.3,8,0.417,0.7,1.9,0.346,2.7,6.1,0.439,0.458,2.7,4.1,0.655,0.6,2.1,2.7,1.2,1,0.2,1.3,1.8,10,henryxa01
202,John Henson,PF,23,MIL,70,23,26.5,4.9,9.1,0.538,0,0,0,4.9,9.1,0.539,0.538,1.3,2.5,0.514,2.4,4.7,7.1,1.6,0.6,1.7,1.6,2.6,11.1,hensojo01
203,Roy Hibbert,C,27,IND,81,81,29.7,4.1,9.3,0.439,0,0.1,0.4,4.1,9.2,0.439,0.44,2.6,3.3,0.77,2.5,4.1,6.6,1.1,0.4,2.2,1.8,3.3,10.8,hibbero01
204,J.J. Hickson,PF,25,DEN,69,52,26.9,4.8,9.5,0.508,0,0.1,0,4.8,9.4,0.514,0.508,2.2,4.2,0.517,3,6.2,9.2,1.4,0.7,0.7,1.9,2.6,11.8,hicksjj01
205,Nenê,PF,31,WAS,53,37,29.4,5.6,11.2,0.503,0,0.1,0.2,5.6,11.1,0.506,0.504,2.9,5,0.583,1.2,4.3,5.5,2.9,1.2,0.9,2.2,3.1,14.2,hilarne01
206,George Hill,PG,27,IND,76,76,32,3.6,8.1,0.442,1.3,3.4,0.365,2.3,4.7,0.497,0.519,1.9,2.3,0.807,0.7,3,3.7,3.5,1,0.3,1.2,2.1,10.3,hillge01
207,Jordan Hill,PF,26,LAL,72,32,20.8,4,7.2,0.549,0,0,0,4,7.2,0.55,0.549,1.7,2.5,0.685,2.7,4.7,7.4,0.8,0.4,0.9,1,2.4,9.7,hilljo01
208,Solomon Hill,SF,22,IND,28,0,8.1,0.6,1.4,0.425,0.3,0.8,0.304,0.4,0.6,0.588,0.513,0.2,0.3,0.857,0.3,1.1,1.5,0.4,0.2,0.1,0.5,0.7,1.7,hillso01
209,Kirk Hinrich,PG,33,CHI,73,61,29,3.3,8.5,0.393,1.2,3.3,0.351,2.2,5.2,0.419,0.461,1.3,1.7,0.76,0.4,2.2,2.6,3.9,1.1,0.4,1.6,2.8,9.1,hinriki01
210,Jrue Holiday,PG,23,NOP,34,34,33.6,6,13.4,0.447,0.9,2.3,0.39,5.1,11.1,0.459,0.48,1.5,1.9,0.81,0.8,3.4,4.2,7.9,1.6,0.4,3.1,2.7,14.3,holidjr01
211,Ryan Hollins,PF,29,LAC,61,0,7.9,0.9,1.2,0.736,0,0,,0.9,1.2,0.736,0.736,0.6,0.9,0.625,0.5,1,1.5,0.1,0.1,0.5,0.5,1.4,2.3,holliry01
212,Scotty Hopson,SG,24,CLE,2,0,3.5,0,2,0,0,1,0,0,1,0,0,0.5,1,0.5,0,0,0,0.5,0.5,0,0,0,0.5,hopsosc01
213,Al Horford,C,27,ATL,29,29,33,8.2,14.5,0.567,0.1,0.4,0.364,8.1,14.1,0.572,0.571,2,2.9,0.682,2.3,6.1,8.4,2.6,0.9,1.5,2.2,1.9,18.6,horfoal01
214,Dwight Howard,C,28,HOU,71,71,33.7,6.7,11.3,0.591,0,0.1,0.286,6.6,11.2,0.594,0.593,4.9,9,0.547,3.3,8.9,12.2,1.8,0.8,1.8,3.2,3.4,18.3,howardw01
215,Robbie Hummel,SF,24,MIN,53,5,12.4,1.3,3.3,0.379,0.6,1.7,0.36,0.7,1.7,0.398,0.469,0.3,0.3,0.938,0.7,1.8,2.5,0.4,0.3,0,0.2,1.1,3.4,hummero01
216,Kris Humphries,PF,28,BOS,69,30,19.9,3.3,6.7,0.501,0,0,0,3.3,6.7,0.503,0.501,1.7,2.1,0.813,1.8,4.1,5.9,1,0.4,0.9,0.9,2,8.4,humphkr01
217,Serge Ibaka,PF,24,OKC,81,81,32.9,6.5,12.1,0.536,0.3,0.7,0.383,6.2,11.3,0.546,0.548,1.9,2.5,0.784,2.8,6,8.8,1,0.5,2.7,1.5,2.9,15.1,ibakase01
218,Andre Iguodala,SF,30,GSW,63,63,32.4,3.5,7.3,0.48,1,2.8,0.354,2.5,4.5,0.558,0.548,1.4,2.1,0.652,0.8,3.8,4.7,4.2,1.5,0.3,1.6,1.6,9.3,iguodan01
219,Ersan İlyasova,PF,26,MIL,55,47,26.9,4.3,10.5,0.409,0.7,2.4,0.282,3.6,8.1,0.446,0.441,1.9,2.4,0.823,1.9,4.3,6.2,1.3,0.8,0.1,1.1,2.5,11.2,ilyaser01
220,Kyrie Irving,PG,21,CLE,71,71,35.2,7.5,17.4,0.43,1.7,4.8,0.358,5.8,12.6,0.458,0.48,4.1,4.8,0.861,0.7,2.9,3.6,6.1,1.5,0.3,2.7,2.3,20.8,irvinky01
221,Royal Ivey,SG,32,OKC,2,0,2.5,0,1,0,0,0.5,0,0,0.5,0,0,0,0,,0,0.5,0.5,0,0,0,0,0.5,0,iveyro01
222,Jarrett Jack,PG,30,CLE,80,31,28.2,3.6,8.7,0.41,0.8,2.3,0.341,2.8,6.4,0.435,0.455,1.6,1.9,0.839,0.3,2.5,2.8,4.1,0.7,0.3,1.7,1.7,9.5,jackja01
223,Reggie Jackson,PG,23,OKC,80,36,28.5,5,11.5,0.44,1,3.1,0.339,4,8.4,0.477,0.485,2,2.2,0.893,0.5,3.4,3.9,4.1,1.1,0.1,2.1,1.8,13.1,jacksre01
224,Stephen Jackson,SF,35,LAC,9,0,11.9,0.7,2.9,0.231,0.1,1.6,0.071,0.6,1.3,0.417,0.25,0.2,0.4,0.5,0.2,0.9,1.1,0.6,0.7,0.1,0.7,1.2,1.7,jacksst02
225,Bernard James,C,28,DAL,30,0,4.9,0.4,0.8,0.478,0,0,0,0.4,0.7,0.5,0.478,0.2,0.4,0.545,0.5,0.9,1.4,0.1,0.1,0.3,0.3,0.8,0.9,jamesbe01
226,Damion James,SF,26,SAS,5,1,10,0.4,1.8,0.222,0,0.4,0,0.4,1.4,0.286,0.222,0.4,0.4,1,0.2,2.2,2.4,0.6,0,0.2,0.2,0.6,1.2,jamesda01
227,LeBron James,PF,29,MIA,77,77,37.7,10,17.6,0.567,1.5,4,0.379,8.5,13.6,0.622,0.61,5.7,7.6,0.75,1.1,5.9,6.9,6.3,1.6,0.3,3.5,1.6,27.1,jamesle01
228,Mike James,PG,38,CHI,11,0,7,0.5,1.9,0.238,0.1,0.5,0.2,0.4,1.5,0.25,0.262,0,0.2,0,0,0.6,0.6,1.5,0.2,0,0.5,1,1,jamesmi01
229,Antawn Jamison,PF,37,LAC,22,0,11.3,1.3,4.2,0.315,0.4,1.9,0.195,1,2.3,0.412,0.359,0.8,1.1,0.72,0.4,2.1,2.5,0.3,0.4,0.1,0.3,1.3,3.8,jamisan01
230,Othyus Jeffers,SG,28,TOT,6,1,7.8,0.5,1,0.5,0,0.3,0,0.5,0.7,0.75,0.5,0.5,0.7,0.75,0.2,1.3,1.5,0.2,0,0,0.2,0.5,1.5,jeffeot01
230,Othyus Jeffers,SG,28,SAS,4,1,8.5,0.8,1.3,0.6,0,0.3,0,0.8,1,0.75,0.6,0.3,0.5,0.5,0.3,1.3,1.5,0.3,0,0,0,0.5,1.8,jeffeot01
230,Othyus Jeffers,SG,28,MIN,2,0,6.5,0,0.5,0,0,0.5,0,0,0,,0,1,1,1,0,1.5,1.5,0,0,0,0.5,0.5,1,jeffeot01
231,Al Jefferson,C,29,CHA,73,73,35,9.6,18.8,0.509,0,0.2,0.2,9.5,18.6,0.512,0.51,2.6,3.8,0.69,2.1,8.7,10.8,2.1,0.9,1.1,1.7,2.4,21.8,jeffeal01
232,Richard Jefferson,SF,33,UTA,82,78,27,3.6,8,0.45,1.5,3.7,0.409,2.1,4.3,0.484,0.544,1.5,2,0.741,0.2,2.5,2.7,1.6,0.7,0.2,1.1,2,10.1,jefferi01
233,John Jenkins,SG,22,ATL,13,0,12.2,1.2,3.2,0.381,0.3,1.4,0.222,0.9,1.8,0.5,0.429,0.3,0.3,1,0.2,1.5,1.7,0.8,0.1,0.1,0.8,0.8,3.1,jenkijo01
234,Brandon Jennings,PG,24,DET,80,79,34.1,5.3,14.2,0.373,1.9,5.7,0.337,3.4,8.5,0.397,0.441,3,4,0.751,0.7,2.3,3.1,7.6,1.3,0.1,2.7,2,15.5,jennibr01
235,Jonas Jerebko,PF,26,DET,64,0,11.6,1.5,3.3,0.471,0.5,1.2,0.419,1,2.1,0.5,0.546,0.7,0.9,0.729,0.8,1.9,2.7,0.6,0.3,0.1,0.7,1.3,4.2,jerebjo01
236,Amir Johnson,PF,26,TOR,77,72,28.8,4.5,7.9,0.562,0.3,0.9,0.303,4.2,7.1,0.593,0.578,1.2,1.9,0.636,2.2,4.3,6.6,1.5,0.7,1.1,1.6,3.5,10.4,johnsam01
237,Chris Johnson,SF,23,BOS,40,0,19.7,2.1,5.4,0.397,1.1,3.2,0.339,1.1,2.2,0.483,0.498,0.9,1.1,0.86,0.8,1.7,2.4,0.8,0.7,0.1,0.6,1.6,6.3,johnsch04
238,James Johnson,SF,26,MEM,52,4,18.4,2.8,5.9,0.464,0.4,1.7,0.253,2.3,4.3,0.548,0.5,1.5,1.7,0.844,1.2,2,3.2,2.1,0.8,1.1,1.3,2,7.4,johnsja01
239,Joe Johnson,SG,32,BRK,79,79,32.6,5.8,12.9,0.454,2.1,5.1,0.401,3.8,7.8,0.489,0.533,2,2.5,0.815,0.6,2.8,3.4,2.7,0.6,0.1,1.5,1.6,15.8,johnsjo02
240,Orlando Johnson,SG,24,TOT,45,0,8.7,0.8,2.5,0.319,0.2,1,0.191,0.6,1.5,0.409,0.358,0.4,0.6,0.731,0.2,1,1.2,0.4,0.1,0,0.3,0.6,2.2,johnsor01
240,Orlando Johnson,SG,24,IND,38,0,9,0.9,2.5,0.344,0.2,1.1,0.195,0.7,1.4,0.455,0.385,0.4,0.6,0.773,0.2,1.2,1.3,0.4,0.2,0,0.4,0.6,2.4,johnsor01
240,Orlando Johnson,SG,24,SAC,7,0,7.1,0.4,2.4,0.176,0.1,0.9,0.167,0.3,1.6,0.182,0.206,0.3,0.6,0.5,0.3,0.3,0.6,0.6,0,0.1,0.1,0.4,1.3,johnsor01
241,Wesley Johnson,SF,26,LAL,79,62,28.4,3.5,8.2,0.425,1.3,3.4,0.369,2.2,4.8,0.466,0.502,0.8,1,0.792,0.9,3.5,4.4,1.6,1.1,1,1.1,2.6,9.1,johnswe01
242,Darius Johnson-Odom,SG,24,PHI,3,0,5,0,2.3,0,0,1,0,0,1.3,0,0,0,0.7,0,0,0.7,0.7,0.3,0.3,0,0.7,1,0,johnsda03
243,James Jones,SF,33,MIA,20,6,11.8,1.6,3.4,0.456,1.4,2.7,0.519,0.2,0.7,0.214,0.662,0.4,0.6,0.636,0.1,1.1,1.2,0.5,0.2,0.2,0.2,0.3,4.9,jonesja02
244,Perry Jones,PF,22,OKC,62,7,12.3,1.3,2.9,0.459,0.4,1,0.361,1,1.9,0.508,0.519,0.5,0.7,0.667,0.5,1.4,1.8,0.4,0.2,0.3,0.3,1,3.5,jonespe01
245,Solomon Jones,PF,29,ORL,11,0,7.7,0.5,1.5,0.353,0,0,,0.5,1.5,0.353,0.353,0.2,0.4,0.5,0.7,0.7,1.5,0.2,0.2,0.2,0.2,1.1,1.3,jonesso01
246,Terrence Jones,PF,22,HOU,76,71,27.3,5.1,9.4,0.542,0.4,1.3,0.307,4.7,8,0.581,0.564,1.6,2.6,0.605,2.1,4.8,6.9,1.1,0.7,1.3,0.9,1.8,12.1,joneste01
247,DeAndre Jordan,C,25,LAC,82,82,35,4.2,6.3,0.676,0,0,,4.2,6.3,0.676,0.676,2,4.6,0.428,4,9.5,13.6,0.9,1,2.5,1.5,3.2,10.4,jordade01
248,Cory Joseph,SG,22,SAS,68,19,13.8,1.9,3.9,0.475,0.2,0.6,0.316,1.7,3.3,0.502,0.498,1.2,1.4,0.823,0.5,1.1,1.6,1.7,0.5,0.2,0.6,1.2,5,josepco01
249,Chris Kaman,C,31,LAL,39,13,18.9,4.5,8.9,0.509,0,0.1,0,4.5,8.8,0.513,0.509,1.3,1.7,0.765,1.4,4.5,5.9,1.5,0.3,1,1.9,2.4,10.4,kamanch01
250,Sergey Karasev,SF,20,CLE,22,1,7.1,0.5,1.6,0.343,0.2,0.9,0.211,0.4,0.7,0.5,0.4,0.4,0.5,0.9,0,0.7,0.7,0.3,0.1,0,0.5,1,1.7,karasse01
251,Ryan Kelly,PF,22,LAL,59,25,22.2,2.7,6.3,0.423,0.8,2.4,0.338,1.8,3.9,0.476,0.488,1.9,2.3,0.815,0.7,3,3.7,1.6,0.5,0.8,0.8,2.5,8,kellyry01
252,Michael Kidd-Gilchrist,SF,20,CHA,62,62,24.2,2.7,5.7,0.473,0,0.1,0.111,2.7,5.5,0.483,0.475,1.8,3,0.614,1.8,3.5,5.2,0.8,0.7,0.6,1,2.3,7.2,kiddgmi01
253,Andrei Kirilenko,PF,32,BRK,45,4,19,1.8,3.6,0.513,0,0.1,0.2,1.8,3.4,0.523,0.516,1.4,2.6,0.513,1.2,2,3.2,1.6,0.9,0.4,1.2,1.4,5,kirilan01
254,Brandon Knight,PG,22,MIL,72,69,33.3,6.4,15.2,0.422,1.5,4.7,0.325,4.9,10.5,0.466,0.473,3.6,4.5,0.802,0.6,2.9,3.5,4.9,1,0.2,2.6,2,17.9,knighbr03
255,Kyle Korver,SG,32,ATL,71,71,33.9,4.1,8.6,0.475,2.6,5.5,0.472,1.5,3.1,0.479,0.626,1.2,1.3,0.926,0.3,3.7,4,2.9,1,0.3,1.4,2.1,12,korveky01
256,Kosta Koufos,C,24,MEM,80,22,16.9,2.8,5.7,0.495,0,0,,2.8,5.7,0.495,0.495,0.8,1.2,0.645,2,3.2,5.2,0.5,0.4,0.9,0.8,2.3,6.4,koufoko01
257,Viacheslav Kravtsov,C,26,PHO,20,0,3,0.4,0.8,0.533,0,0,,0.4,0.8,0.533,0.533,0.2,0.4,0.5,0.5,0.4,0.9,0.1,0,0.1,0.3,0.4,1,kravtvi01
258,Ognjen Kuzmić,C,23,GSW,21,0,4.4,0.2,0.6,0.385,0,0,,0.2,0.6,0.385,0.385,0.2,0.5,0.455,0.5,0.5,1,0.1,0.1,0.2,0.5,0.8,0.7,kuzmiog01
259,Doron Lamb,SG,22,ORL,53,0,13.1,1.2,3,0.394,0.7,1.7,0.4,0.5,1.3,0.386,0.506,0.5,0.7,0.806,0.2,0.8,0.9,0.8,0.2,0,0.5,1,3.6,lambdo01
260,Jeremy Lamb,SG,21,OKC,78,0,19.7,3.4,7.8,0.432,1.1,3.2,0.356,2.2,4.6,0.483,0.504,0.7,0.8,0.797,0.3,2.1,2.4,1.5,0.7,0.3,0.8,1.8,8.5,lambje01
261,Carl Landry,PF,30,SAC,18,1,12.9,1.7,3.3,0.517,0,0,,1.7,3.3,0.517,0.517,0.8,0.9,0.824,0.8,2.3,3.2,0.3,0.2,0.1,0.5,1.9,4.2,landrca01
262,Shane Larkin,PG,21,DAL,48,0,10.2,1.1,2.9,0.38,0.3,0.8,0.316,0.8,2.1,0.404,0.423,0.3,0.5,0.64,0.2,0.6,0.9,1.5,0.5,0,0.8,1,2.8,larkish01
263,Ty Lawson,PG,26,DEN,62,61,35.8,5.6,13,0.431,1.2,3.3,0.356,4.4,9.7,0.455,0.475,5.2,6.5,0.798,0.6,2.8,3.5,8.8,1.6,0.2,3.2,1.8,17.6,lawsoty01
264,Ricky Ledo,SG,21,DAL,11,0,3,0.5,1.5,0.353,0.3,0.7,0.375,0.3,0.8,0.333,0.441,0.4,0.4,1,0,0.2,0.2,0.2,0.1,0,0.2,0.2,1.7,ledori01
265,Courtney Lee,SG,28,TOT,79,47,25,3.7,7.8,0.48,0.9,2.5,0.371,2.8,5.3,0.531,0.539,1.3,1.4,0.884,0.4,2,2.4,1.5,0.8,0.4,0.9,1.6,9.6,leeco01
265,Courtney Lee,SG,28,BOS,30,0,16.8,3,6.1,0.492,0.8,1.7,0.442,2.2,4.4,0.511,0.555,0.6,0.7,0.818,0.3,1.4,1.6,1.1,0.7,0.3,0.8,1.2,7.4,leeco01
265,Courtney Lee,SG,28,MEM,49,47,30,4.2,8.8,0.476,1,2.9,0.345,3.2,5.9,0.54,0.532,1.7,1.8,0.9,0.4,2.4,2.8,1.7,0.9,0.4,1,1.8,11,leeco01
266,David Lee,PF,30,GSW,69,67,33.2,7.4,14.2,0.523,0,0,0,7.4,14.2,0.523,0.523,3.3,4.3,0.78,2.6,6.7,9.3,2.1,0.7,0.4,2.2,3,18.2,leeda02
267,Alex Len,C,20,PHO,42,3,8.6,0.8,1.9,0.423,0,0,,0.8,1.9,0.423,0.423,0.5,0.7,0.645,0.9,1.4,2.4,0.1,0.1,0.4,0.6,1.6,2,lenal01
268,Kawhi Leonard,SF,22,SAS,66,65,29.1,5.1,9.8,0.522,1,2.8,0.379,4.1,7,0.579,0.576,1.5,1.9,0.802,1.2,5.1,6.2,2,1.7,0.8,1.2,1.9,12.8,leonaka01
269,Meyers Leonard,C,21,POR,40,0,8.9,1,2.3,0.451,0,0.2,0,1,2.1,0.482,0.451,0.4,0.5,0.762,0.7,2.1,2.8,0.5,0.2,0.1,0.4,1.9,2.5,leoname01
270,Jon Leuer,PF,24,MEM,49,0,13.1,2.5,5,0.492,0.5,1,0.469,2,4,0.497,0.539,0.8,1,0.787,0.8,2.5,3.2,0.4,0.4,0.3,0.6,1.3,6.2,leuerjo01
271,Rashard Lewis,SF,34,MIA,60,6,16.2,1.6,3.9,0.415,0.8,2.2,0.343,0.9,1.7,0.51,0.513,0.4,0.6,0.788,0.4,1.4,1.8,1,0.9,0.1,0.6,1.5,4.5,lewisra02
272,DeAndre Liggins,SG,25,MIA,1,0,1,1,1,1,0,0,,1,1,1,1,0,0,,1,0,1,0,0,0,0,0,2,liggide01
273,Damian Lillard,PG,23,POR,82,82,35.8,6.7,15.9,0.424,2.7,6.8,0.394,4.1,9.1,0.447,0.508,4.5,5.2,0.871,0.4,3.1,3.5,5.6,0.8,0.3,2.4,2.4,20.7,lillada01
274,Jeremy Lin,PG,25,HOU,71,33,28.9,4.2,9.3,0.446,1.2,3.2,0.358,3,6.1,0.492,0.508,3.1,3.7,0.823,0.5,2.2,2.6,4.1,1,0.4,2.5,2.3,12.5,linje01
275,Shaun Livingston,PG,28,BRK,76,54,26,3.1,6.4,0.483,0,0.1,0.167,3.1,6.3,0.486,0.484,2.1,2.5,0.827,0.9,2.4,3.2,3.2,1.2,0.4,1.4,2.3,8.3,livinsh01
276,Brook Lopez,C,25,BRK,17,17,31.4,7.6,13.5,0.563,0,0.1,0,7.6,13.4,0.566,0.563,5.5,6.8,0.817,2.3,3.7,6,0.9,0.5,1.8,1.6,3.1,20.7,lopezbr01
277,Robin Lopez,C,25,POR,82,82,31.7,4.3,7.9,0.551,0,0,0,4.3,7.8,0.552,0.551,2.4,3,0.818,4,4.6,8.5,0.9,0.3,1.7,1,2.4,11.1,lopezro01
278,Kevin Love,PF,25,MIN,77,77,36.3,8.4,18.5,0.457,2.5,6.6,0.376,6,11.9,0.502,0.524,6.8,8.2,0.821,2.9,9.6,12.5,4.4,0.8,0.5,2.5,1.8,26.1,loveke01
279,Kyle Lowry,PG,27,TOR,79,79,36.2,5.8,13.7,0.423,2.4,6.3,0.38,3.4,7.3,0.46,0.511,4,4.9,0.813,1.1,3.6,4.7,7.4,1.5,0.2,2.5,3.4,17.9,lowryky01
280,John Lucas III,PG,31,UTA,42,6,14.1,1.5,4.5,0.326,0.6,2,0.298,0.9,2.5,0.349,0.392,0.2,0.4,0.625,0.3,0.6,0.9,1,0.3,0,0.5,1,3.8,lucasjo02
281,Shelvin Mack,PG,23,ATL,73,11,20.4,2.9,6.9,0.417,0.8,2.5,0.337,2,4.3,0.464,0.479,0.9,1,0.865,0.3,1.9,2.2,3.7,0.7,0,1.2,1.4,7.5,macksh01
282,Ian Mahinmi,C,27,IND,77,1,16.2,1.2,2.5,0.481,0,0,0,1.2,2.4,0.484,0.481,1.2,1.9,0.621,1.4,1.9,3.3,0.3,0.5,0.9,0.8,2.7,3.5,mahinia01
283,Shawn Marion,SF,35,DAL,76,76,31.7,4.5,9.3,0.482,0.8,2.1,0.358,3.7,7.2,0.518,0.523,0.7,0.9,0.785,1.7,4.8,6.5,1.6,1.2,0.5,1.3,1.6,10.4,mariosh01
284,Kendall Marshall,PG,22,LAL,54,45,29,3.1,7.8,0.406,1.3,3.3,0.399,1.8,4.5,0.411,0.49,0.4,0.7,0.528,0.3,2.6,2.9,8.8,0.9,0.1,2.8,1.4,8,marshke01
285,Cartier Martin,SF,29,TOT,59,6,14.7,1.9,4.5,0.42,1,2.6,0.391,0.9,1.9,0.46,0.532,0.8,1.1,0.738,0.2,1.6,1.9,0.6,0.5,0.1,0.6,1.2,5.6,martica01
285,Cartier Martin,SF,29,ATL,53,6,15.5,2,4.8,0.414,1.1,2.8,0.384,0.9,2.1,0.455,0.523,0.9,1.2,0.754,0.2,1.8,2,0.6,0.5,0.1,0.6,1.3,5.9,martica01
285,Cartier Martin,SF,29,CHI,6,0,8,0.8,1.3,0.625,0.5,0.8,0.6,0.3,0.5,0.667,0.813,0.3,0.7,0.5,0.2,0.7,0.8,0.3,0.2,0,0.2,0.5,2.5,martica01
